4.32801	-17.0838
1.92837	-24.1064
-1.38875	-19.3164
-1.43479	-16.4681
0.16857	-17.8972
0.442704	-16.5355
0.942457	-8.89117
5.20039	-8.96151
4.14301	-4.60721
3.13814	-8.34731
8.17465	-7.94958
5.2799	-7.50695
0.637841	-11.6577
-0.807297	-10.2591
7.25834	-19.2699
1.0685	-5.10667
-3.95711	-9.04917
-6.25502	-11.4171
-7.78193	-7.85225
-9.2579	-9.63468
-8.47649	-9.65053
-5.32281	-5.95936
-3.447	-5.33145
-0.674538	-7.68679
4.93202	-2.96299
5.56832	-9.93905
-1.02246	-9.74061
3.57336	-6.60809
-5.40946	-13.8329
-3.0207	-17.6704
2.09968	-7.56587
0.21279	-6.61511
4.24111	-5.75655
5.14731	-4.77748
-3.38273	-14.3051
-8.49875	-8.95104
-1.11387	-15.8144
-1.30016	-18.1362
-6.49663	-11.9018
-3.42415	-14.8861
-4.35451	-8.59237
-7.57882	-6.45483
-1.22248	0.494453
-11.0095	-6.84203
-12.1912	-0.638279
-1.43554	-1.2989
-6.16941	1.74028
-11.9894	-7.85277
-13.1917	0.751775
-4.5364	-3.72322
-2.93321	-4.242
-10.3871	-13.6727
-7.08092	-7.55642
-4.0002	-2.89443
-2.68787	-15.1659
-9.01086	-17.2276
-0.57772	-18.4922
-1.24581	-14.5286
-1.2197	-14.6088
-3.42877	-16.8735
-7.39898	-13.8958
-5.15746	-11.9954
-5.05167	-2.21462
-6.11167	-0.700599
-4.10543	2.32121
-4.91103	-5.57862
-3.48188	-2.87312
-3.37591	-11.0376
0.327805	-9.30422
3.2255	-2.95658
3.20038	-3.65674
-8.15623	-8.98385
-5.00997	-5.99412
-3.31273	-4.77778
4.36854	-9.27116
-2.66166	-13.4053
-1.61436	-16.1444
2.288	-0.897955
-2.2903	-12.5295
-0.878453	-12.8344
3.72017	-12.417
3.67612	-13.3341
7.33263	-19.4871
6.6051	-22.5556
8.15311	-21.711
5.38795	-18.9259
4.0506	-20.5274
-0.811456	-20.5662
-2.31848	-19.9974
-9.39685	-15.1884
-10.3543	-17.6909
-11.473	-14.874
-7.89776	-17.0347
-6.36607	-21.4827
2.61358	-21.5469
2.61076	-19.9082
4.99216	-20.1262
4.85885	-21.1434
3.88274	-16.2453
2.84065	-18.1821
5.10041	-15.7035
3.6139	-16.7526
3.0527	-9.21904
1.1639	-7.0886
4.25331	-6.78352
7.11041	-11.4032
3.19664	-3.80129
3.17005	-5.97659
-4.2457	-8.82006
-2.40779	-7.54102
7.34923	-0.248553
3.16236	0.368351
-0.473908	3.08139
8.84614	6.69225
-6.08054	-14.5087
-9.54937	-14.7496
-8.67082	-16.0885
-0.513973	-10.3389
1.75672	-2.23459
0.455338	-0.278786
4.06643	1.5427
3.66466	0.988054
-2.88682	-12.0793
-3.48988	-8.60563
-7.08924	-3.2692
-2.53852	-4.09311
1.42376	-0.496751
1.2061	-1.83388
2.00633	-3.73636
4.04476	-6.66974
3.36561	-11.7991
-2.4986	-13.6422
-6.0793	-14.7479
-5.93169	-13.5426
-0.734448	-4.41847
6.83991	4.64356
4.86913	1.77633
-0.0780434	-9.68032
-3.21057	-11.0858
-1.42197	-10.616
-1.60553	-8.5931
-1.71595	-7.33047
-0.604801	-9.19242
-3.44389	-7.52287
-1.62721	-5.64773
-2.26842	-7.99676
-1.94349	-7.98757
-1.64622	-8.16606
-0.0321995	-10.029
0.823784	-10.848
5.50188	-22.5301
6.58632	-16.207
5.49099	-18.3537
3.46612	-11.4834
2.81814	-13.1098
4.41535	-11.28
1.06826	-12.1905
2.2903	-9.23474
0.404665	-11.5104
2.99355	-14.9096
2.72733	-13.1633
-1.36453	-14.4637
7.78395	-7.17517
6.98571	-4.55009
8.85413	-3.24732
15.7615	3.72961
8.91882	0.155422
6.75957	-3.12596
7.7793	0.479539
3.84157	0.941521
6.14404	2.23128
4.60732	-7.72296
1.20755	-7.90081
4.31463	1.10236
5.44157	5.34087
1.97358	-0.652549
-0.934089	-4.43407
5.51052	2.6502
1.37154	-5.8911
-0.322921	-4.79815
2.20029	-4.98375
1.21042	0.653622
-2.69392	-13.1894
-2.72462	-19.3506
-3.20774	-22.1386
0.232784	-17.4633
-1.39929	-29.0116
-2.2947	-26.195
-1.05767	-23.2329
-2.03067	-20.7127
-1.15959	-19.7579
-1.88394	-12.4368
-1.89285	-7.14661
2.87651	-6.7173
-1.43417	2.47397
-1.25286	-7.28806
-6.04422	-8.2318
-5.9795	-2.62234
3.21398	-7.72975
-1.71679	-5.89487
-8.55537	-4.54072
-0.333028	-3.596
-1.81055	-9.11596
-2.26695	-7.44789
-2.36921	-1.56396
-3.16604	-3.43193
3.3471	4.95993
-1.29306	-1.65736
-3.27335	-4.51049
-0.81036	-0.732546
-10.5026	-12.653
-11.392	-10.2278
-11.9751	-8.94755
-8.61958	-9.63624
-10.7127	-8.54935
-10.5064	-8.52512
-11.6931	-7.83997
-9.81917	-4.93097
-7.7499	-12.9643
-4.77804	-9.5009
-5.79253	5.08394
-2.08649	4.3596
-1.37312	2.75624
-3.92153	0.75184
-11.487	-6.5558
-7.21605	1.19074
-2.0817	-4.57152
1.90418	-5.14706
-3.6133	-12.7601
-3.69146	-18.1192
2.82993	-21.7104
3.05515	-22.4329
2.20501	-16.6675
5.33759	-13.6768
6.07618	-19.6972
10.7517	-20.5323
6.89941	-15.6825
6.73436	-16.233
7.1164	-11.2571
4.01813	-12.8099
0.498486	-12.312
3.30542	-9.59062
3.5017	-9.87316
-0.223505	-8.10728
-2.70298	-10.8499
-1.31788	-13.9519
-2.11541	-8.69916
-5.49078	-12.5251
-7.85996	-9.3859
-3.37344	-4.27901
-7.59571	-5.80559
-8.39197	-5.9103
-9.95971	-5.98306
-5.35912	-5.38947
-0.370164	-4.60585
3.79832	-1.52058
-2.49126	1.18551
1.56747	-9.88918
-17.3638	-5.86418
-14.2593	-2.94111
0.0773513	-4.69838
2.047	-9.95582
-6.75559	-19.8131
-9.3706	-19.756
-10.5456	-20.3203
-6.77219	-17.0012
-12.2668	-14.7348
-10.2108	-12.247
-10.1854	-11.3004
-7.6391	-10.9425
-6.62599	-7.7719
-4.78371	-6.64687
-3.23871	-3.0968
0.358014	-6.38702
2.59516	-2.46351
4.77143	-1.77485
5.76572	-3.72524
4.82838	-4.28179
7.83329	-2.38781
-1.01638	-12.5303
3.31526	-4.27212
10.2313	-13.7823
5.61748	-12.5792
3.56566	-20.8402
1.80282	-15.6974
16.7529	-10.8651
5.54174	-26.2438
0.592674	-25.5289
1.07322	-24.9866
2.04563	-24.8111
1.5555	-22.7949
1.92079	-26.5914
1.93667	-25.6358
2.64152	-16.9447
0.925037	-14.8886
-3.24846	-5.01452
-2.88282	-5.37996
-6.6182	-4.67928
-6.77076	-7.4983
-9.61923	-10.3266
-9.13915	-7.73176
-12.4221	-9.14113
-12.6216	-11.0599
-15.3493	-11.2224
-10.29	-9.22275
-9.30961	-6.93363
-3.41212	-11.2237
-4.48782	-14.3468
0.683093	-18.4007
-2.46619	-11.8777
4.54883	-7.90121
4.13508	-11.0215
-1.80317	-8.36656
5.87494	-6.48108
4.28078	-8.22925
2.14154	-8.36477
-3.28085	-13.6011
-3.89287	-10.4195
-4.02336	-15.4854
-1.85487	-16.2317
-0.819431	-19.8542
1.25215	-17.0517
0.827398	-23.5222
0.264299	-22.5063
-0.140145	-26.3246
1.60248	-25.9055
1.90166	-29.3041
-0.917267	-24.4111
-0.152238	-27.5295
-1.71078	-23.0303
-2.61199	-24.4891
-1.93494	-19.504
2.65462	-19.1577
4.90002	-22.1771
7.76753	-24.9063
4.96879	-24.5541
6.73218	-23.5122
6.54012	-22.5551
4.78432	-23.1176
1.69233	-20.4183
3.07963	-18.7612
3.56703	-22.3446
1.4969	-16.2275
2.17548	-13.6523
3.58089	-18.3662
4.11965	-15.5759
0.610598	-11.6589
-0.49311	-4.97619
6.55538	3.27241
1.33301	2.80767
-5.31671	-1.95158
-8.23116	-9.18522
-10.8777	-8.96696
-3.06086	4.55888
-3.69897	11.128
-13.6853	-0.265269
-15.9218	-0.744694
-7.93471	8.17275
-7.45418	0.851622
-17.4019	-6.63463
-13.0662	-7.28416
-2.35319	-0.291973
1.30511	-2.26187
6.11556	0.284404
5.95096	0.102644
0.409172	-2.30396
-5.76063	-5.84569
-4.62239	-4.83585
-4.8117	-4.6454
-3.93528	-5.42519
-7.67035	-2.59334
-4.105	-6.51687
-2.1498	-3.94677
-0.770995	-2.25461
-1.23842	2.97262
0.0710861	-4.90745
-0.603122	-3.65566
-1.01708	-2.56738
-2.34048	1.09318
-3.05458	0.201108
-3.00569	0.281833
-3.81032	1.82649
0.818291	1.10964
-0.0131997	1.78823
-0.442549	2.65687
6.14006	6.42411
3.87418	4.80089
5.53169	3.15912
6.32855	4.51324
4.84637	5.39983
7.54619	-4.17007
-0.185271	1.46929
3.22348	-1.66586
6.97011	1.38676
4.57038	1.84441
-1.50564	-6.72788
3.36628	-4.77437
10.0091	-2.35345
3.637	-3.69002
6.18814	0.455931
1.83514	-1.04815
0.904668	-7.03708
3.37724	-3.79194
6.80464	-2.09916
0.229494	-5.63675
2.58541	-0.646078
2.92514	-2.64413
7.81309	1.52095
1.38883	-5.75174
1.86993	-6.66364
3.75471	0.0475089
3.34002	2.59387
6.07814	-1.94873
14.3883	4.89278
7.34372	0.987767
3.30332	-14.4278
1.9634	-14.6864
5.35455	-15.0343
3.68798	-13.5976
5.25805	-14.0201
6.46908	-11.8828
1.2441	-8.90003
3.50028	-8.25175
8.614	-22.0025
11.3813	-21.9018
7.84522	-23.6925
9.90281	-24.9861
8.64532	-18.7299
7.83883	-20.7186
5.98757	-19.5685
1.51654	-14.0834
1.73937	-18.1283
3.8881	-13.2261
3.99925	-9.59005
1.39482	-2.99943
1.81414	-0.457282
-1.09675	-6.15923
-5.19281	-11.5875
-5.11196	-4.43032
-7.04902	-5.27731
-9.61501	-7.19493
-7.83521	-12.0411
-7.23507	-5.63602
-6.4648	-9.80457
-7.92197	-9.7766
-7.96025	-13.8413
-7.1143	-16.019
4.55037	-11.476
2.18301	-24.6521
2.14345	-26.963
1.62805	-21.3772
2.34615	-28.5659
1.62247	-27.4022
2.07719	-26.9292
7.01166	-22.0806
0.637612	-23.4686
1.73204	-28.5245
0.946744	-27.818
0.693853	-25.6156
2.04777	-25.3197
-0.979546	-21.363
4.67703	-18.0495
4.45755	-15.2721
4.76033	-21.4664
4.94811	-21.4727
3.48869	-19.979
2.34108	-20.5899
4.81933	-20.2436
4.98505	-20.6687
3.44364	-21.0279
4.98326	-22.3264
1.15906	-21.5199
3.455	-23.3473
-2.67415	-19.4849
-0.940274	-18.7239
-1.82145	-13.271
-4.4249	-15.2848
-3.34169	-10.8582
-7.8129	-10.5075
2.11101	-12.3603
1.86961	-16.4007
1.15281	-17.63
1.22139	-17.9749
8.09932	-13.735
-6.62191	-9.23195
-6.45241	-8.32367
-3.36835	3.62517
-6.35896	-5.5302
-3.52	-17.5092
-2.6265	-19.332
-1.3756	-16.4206
-2.39632	-16.5492
-3.69519	-15.1808
-3.45212	-13.8789
-2.85755	-13.7658
-2.67837	-9.31009
-4.87118	-8.92825
-6.78319	-7.93217
-10.7017	-5.01296
-6.36872	-15.4333
-0.798367	-6.20433
5.6551	1.11813
2.43909	3.2894
5.92793	-13.6303
2.70987	-17.0834
-1.94235	-14.3248
-1.76547	-5.6224
-5.83433	-15.757
-3.21888	-15.9663
-2.05956	-8.65263
4.7627	-8.06284
1.52981	-24.9784
-1.12547	-27.2185
-2.81866	-27.1321
-2.15248	-24.647
0.0848659	-27.4964
3.906	-24.6928
5.6447	-28.1771
5.01741	-20.485
7.8355	-6.58916
5.52683	-8.15755
2.7511	-6.84727
4.17846	-14.5834
3.99634	-8.86985
0.297653	-15.5201
-0.627002	-21.1094
-4.2107	-23.1819
9.86552	-5.9795
-1.07992	-16.8786
-2.27463	-12.852
-0.825863	-8.80154
-3.41438	-7.36948
-5.33783	-7.99852
-7.62589	-9.59964
-3.44963	-15.7128
4.56463	-17.3991
6.93757	-15.5207
5.83592	-12.9446
1.54462	-10.9349
2.03202	-12.6558
3.88876	-15.9428
6.18556	-18.1983
5.05078	-14.9766
4.63162	-16.2824
4.4117	-17.5923
-0.0183402	-16.8329
-3.03479	-16.4455
-6.9465	-22.271
-6.7601	-21.3578
-7.20239	-16.2894
-5.52971	-15.2949
-5.40229	-11.8591
-7.82	-15.5089
-4.12603	-14.4927
1.50719	-10.9282
6.15103	-15.3216
6.52088	-17.0397
7.88589	-20.0625
5.8364	-22.4857
0.372771	-14.4242
1.52419	-13.127
2.03001	-10.8674
3.31226	-11.1061
4.39878	-12.7655
6.44263	-11.3677
7.89052	-4.94032
5.73282	-7.66057
7.83503	2.72145
8.86608	-4.89809
11.2484	-4.1849
3.48335	-8.03864
10.8932	-4.11369
6.58432	-7.34016
-1.91805	1.26922
-5.26956	-1.91912
-9.32421	-16.7418
0.802233	-7.76576
-0.0889915	-13.2066
-1.28131	-16.9341
-0.644953	-30.7078
1.7255	-30.4434
3.33183	-30.3925
5.27869	-32.8411
3.5182	-29.5424
2.66081	-32.8754
2.83464	-26.0675
4.49163	-29.3364
-0.815438	-15.0839
8.34558	-9.13266
1.8766	-9.73034
5.09053	-13.6811
4.25337	-9.41806
-0.278614	-20.0518
-2.56407	-10.9367
2.85447	-11.4116
1.47107	-9.35497
-2.15992	-13.7807
3.151	-8.36451
2.86543	-0.286161
-3.53008	-13.1843
-6.0262	-12.948
-4.64483	-12.8542
-4.67344	-12.4404
-3.75106	-13.5473
-5.59751	-17.0142
-2.997	-17.5247
-0.622573	-15.9352
0.40354	-20.5685
-2.64588	-18.1183
-6.16221	-12.1937
-5.80534	-8.73307
-1.95387	-12.4542
-2.26668	-4.87193
-4.37447	-6.22396
-7.3964	-11.4249
-4.93415	-4.11294
-3.82548	-6.33546
-5.10179	-4.87428
-7.14218	-4.42477
-5.17944	-8.49092
-7.248	-9.48329
-2.88996	-5.56196
-0.23794	-1.30611
-2.70187	-2.28292
-6.27228	-6.43203
-5.62453	-2.63716
-0.497614	-1.01841
-1.72043	2.95453
-6.15469	-1.91612
-8.8972	-11.5131
-10.0311	-6.29537
0.113744	-8.41782
4.20368	-18.0692
8.58634	-10.9818
9.83011	-1.43353
6.32454	-8.1061
11.8949	-13.4739
-1.20687	-12.8706
-2.93178	-11.0164
-5.82862	-9.19429
-7.62557	-13.1156
-11.4591	-11.9602
-11.5359	-7.88919
-15.7777	-6.36162
-16.2155	-5.21896
-17.9536	-3.62788
-16.0062	-6.56583
-14.3226	-14.192
-11.7897	-10.036
-15.4802	-11.7666
-10.0645	-11.5251
-13.8572	-11.0656
-11.9568	-8.02696
-14.819	-9.40726
-10.7622	-4.81553
-9.71913	-5.74058
-8.59874	-2.05783
-7.10704	-5.08009
-3.2208	0.326136
-6.16454	-2.56537
-7.36683	-1.36672
-5.49859	-6.19013
1.20236	-0.0540545
3.93601	2.39784
-4.60274	-3.4423
-3.25018	-4.17596
-3.85469	-5.15003
-1.26989	-6.35027
-3.96877	-13.1639
0.64425	-11.8736
-3.44891	-17.2753
1.85032	-2.48643
-5.27822	-6.36589
-2.683	-4.84104
-6.38453	-4.76982
-4.53239	-0.760699
-2.86434	-1.25764
-5.28453	-0.0111824
-7.29444	-6.64796
4.17629	-0.792452
-0.648492	-7.15365
-2.93809	-4.29805
-1.14136	-2.14925
-0.756865	1.48806
-4.90739	-5.56857
-1.39478	-3.73901
3.64102	5.93388
-2.03694	6.96947
-14.5552	-9.08086
-10.5926	-13.2536
1.41131	-2.20434
-15.4454	-0.948148
-12.0788	-2.85599
-7.68571	-2.82247
-3.63248	1.09827
-6.29505	9.02066
-10.9594	-4.34796
-13.5774	-9.36601
-5.72351	-0.819754
-8.91408	-9.601
-15.6868	-6.77759
-7.97223	-3.14444
-6.10842	2.37511
0.82767	1.21
-7.31328	-2.53267
-8.20638	0.223545
1.20056	3.98769
3.19061	4.83542
-3.53259	-1.53767
3.03956	-3.12578
9.50455	-1.88888
0.745688	-0.271669
0.618249	-1.67689
-0.104019	-5.02972
5.29287	-0.611106
4.90536	-2.19923
0.509458	-3.80016
1.30357	-4.65648
3.62287	5.86288
9.8599	3.04881
0.154786	-4.15553
-3.3647	-0.82495
2.50157	-2.41665
1.95314	-1.06932
-6.63561	-0.995534
-1.55539	-6.33416
6.5071	-4.435
2.80771	-0.780055
2.48476	3.37286
6.27759	-2.48808
3.47379	-0.533514
5.52018	-1.94782
-0.99301	0.0782033
1.94805	-3.66819
5.19017	-2.85581
1.20927	-0.584605
5.2239	-2.7455
9.84445	-3.76654
4.01531	-8.12975
4.98727	-17.8041
1.46839	-11.9333
1.2179	-6.85383
-2.88236	-2.65999
-2.13691	-7.78308
-1.7341	-11.352
-5.15067	-11.0782
-4.46612	-10.5775
-10.1618	-9.60719
-11.2235	-7.48844
-9.79131	-7.92415
-8.56203	-5.84855
-12.8012	-4.96168
-10.6255	-9.22761
-6.70705	-12.4722
-5.76472	-13.2977
2.69413	-5.58751
1.70979	-3.47533
-2.58153	-2.0135
-3.17793	-8.26748
-0.849255	-1.47639
0.00581837	-3.46731
-3.45761	-1.10072
-2.93082	0.857319
-4.44626	-1.17698
-3.16446	-4.79759
-2.17466	-2.76466
1.86465	-1.8451
-3.60302	-8.26337
-10.7897	-5.76119
-9.14898	-6.4968
-8.15688	-6.55842
-10.0142	-2.7906
-7.54914	-3.14768
-7.65441	-3.78985
-5.17825	-7.3639
-2.36071	-9.97139
-0.0792935	-11.1004
-1.5857	-9.72989
1.30528	-10.3949
-0.650819	-11.3546
0.817214	-13.0362
0.663326	-14.6489
0.602679	-15.4185
1.0398	-15.1065
3.07614	-17.7564
-3.43721	-14.3616
-4.12829	-13.5971
-4.57658	-15.7899
-6.47831	-12.7467
-6.48855	-7.28616
-5.00001	-5.56899
-3.37076	-6.77901
-9.5341	-6.78511
-4.56977	-12.8973
-3.88049	-6.00438
-9.49971	-6.59136
-10.062	-2.08281
-8.84363	-5.42696
-3.8321	-9.71212
-8.03016	-3.04049
-10.8335	-7.27502
-11.8686	-9.52095
-11.7277	-4.68232
-11.2987	-9.40603
-13.2339	-8.68747
-6.40656	-11.562
-7.34985	-12.9326
-6.05657	-10.1981
-6.94269	-7.91019
-3.29768	-3.89836
-2.00326	-0.23557
-9.42896	-3.11379
-10.0444	-5.29221
-17.4848	-0.667796
-14.3774	4.17849
-1.27101	6.0578
-6.85365	0.847293
-11.1072	4.49365
-5.24662	0.948937
-2.92998	-5.45201
-10.4754	-3.04756
-9.82063	-2.95559
-1.93539	-5.69006
1.58753	-3.97007
0.463118	-4.26997
-0.532875	-1.42834
-0.445905	-1.21853
